,loss,acc,val_loss,val_acc
29,0.08777734633368728,0.3871524930000305,0.4653045736503601,0.0010599999222904444
30,0.08756137224367641,0.38829442858695984,0.4509662116622925,0.00107999995816499
31,0.08741691508422075,0.38925838470458984,0.4553754678726196,0.0010400000028312206
32,0.08719552058479942,0.39048850536346436,0.46650201807022096,0.0009199999622069299
33,0.08704851419175223,0.3910270929336548,0.4670402685165405,0.0008999999845400453
34,0.08688542176611935,0.3916967809200287,0.4578179815673828,0.000859999970998615
35,0.08670389700487982,0.39285510778427124,0.4503827226638794,0.0009599999757483602
36,0.08652510170106724,0.3939080536365509,0.4669914005470276,0.0011199999134987593
37,0.08635722028472918,0.3950749635696411,0.4527699029159546,0.0010599999222904444
38,0.08623181794061242,0.3957688510417938,0.45082719202041627,0.0009800000116229057
39,0.08609872113883206,0.39629805088043213,0.464371681098938,0.00107999995816499
40,0.08595470950440144,0.39685457944869995,0.45572806467056276,0.001019999966956675
41,0.08582637550224419,0.3973478674888611,0.45892787673950197,0.0008799999486654997
42,0.08567473152125975,0.39863890409469604,0.45606855197906493,0.0010599999222904444
43,0.08555798664726946,0.39948031306266785,0.4663207427597046,0.0008399999933317304
44,0.08543535998551656,0.3997652232646942,0.47081171905517577,0.0010400000028312206
45,0.08533087367962316,0.4005995988845825,0.4676301481437683,0.0009399999980814755
46,0.08521908943636249,0.40114209055900574,0.4619417924118042,0.0009800000116229057
47,0.08512896115011973,0.4015073776245117,0.4664094770050049,0.0009399999980814755
48,0.08500774003354263,0.4023183584213257,0.46581608669281005,0.001019999966956675
49,0.08491401060652765,0.40266335010528564,0.46518545413970946,0.00107999995816499
50,0.08480848066406692,0.4035094380378723,0.46133364841461183,0.0009999999310821295
51,0.08467695702160385,0.40389347076416016,0.4650903279685974,0.001019999966956675
52,0.08460511929349065,0.4046974182128906,0.46732459211349486,0.0009999999310821295
53,0.08449553957400592,0.40514078736305237,0.4654988520812988,0.001019999966956675
54,0.08442351632561179,0.4050596058368683,0.4619227918243408,0.0009800000116229057
55,0.08434755603840705,0.4059978127479553,0.47120012338638306,0.0010599999222904444
56,0.08424691637882205,0.40635764598846436,0.4614388082885742,0.0008799999486654997
57,0.08416251349925766,0.40677914023399353,0.4748803560256958,0.0010400000028312206
58,0.08407833377319106,0.4070078134536743,0.46640581178665164,0.0008999999845400453
59,0.08399732736477195,0.40773606300354004,0.45947900812149045,0.0009199999622069299
60,0.08393213927707623,0.4085618853569031,0.4731271195411682,0.0011199999134987593
61,0.08384708243695144,0.40881556272506714,0.4828218388748169,0.0010400000028312206
62,0.08374990216410952,0.40945637226104736,0.47206932264328005,0.0010999999940395355
63,0.08369542374703014,0.4093681573867798,0.4687004508209229,0.001019999966956675
64,0.08362868720289868,0.40970927476882935,0.4726471376228332,0.001019999966956675
65,0.0835816552319935,0.4101135730743408,0.47268402112960817,0.0009800000116229057
66,0.08353153713548385,0.41054755449295044,0.4736056132507324,0.001019999966956675
67,0.08344007783058595,0.4109386205673218,0.46766450454711916,0.00107999995816499
68,0.0834057348032863,0.41116341948509216,0.4719305912399292,0.0009800000116229057
69,0.08332704176970729,0.41134917736053467,0.4672696140289307,0.0009399999980814755
70,0.08327126000525326,0.4120672643184662,0.46992867361068724,0.0009999999310821295
71,0.08316317981665892,0.41221946477890015,0.46749193227767943,0.0010599999222904444
72,0.08313253844861272,0.41273149847984314,0.46608260126113893,0.0008999999845400453
73,0.08306677065536489,0.4130304455757141,0.4820490856361389,0.0009999999310821295
74,0.08301105684912077,0.41342854499816895,0.4660478558158874,0.0008999999845400453
75,0.08296040351730757,0.4132263660430908,0.47332425338745115,0.001019999966956675
76,0.08287336333094954,0.4137493371963501,0.47319227388381957,0.0009399999980814755
77,0.08283815846881619,0.41404202580451965,0.4801366084098816,0.0008799999486654997
78,0.08278188427850372,0.4143238067626953,0.4720851446914673,0.00107999995816499
79,0.08277164243396082,0.4145899713039398,0.46315691389083863,0.0009599999757483602
80,0.0827026260377431,0.41488033533096313,0.4884845803070068,0.0010599999222904444
81,0.08264503506456618,0.4151308834552765,0.47975638793945313,0.0008999999845400453
82,0.0825890441996599,0.41567179560661316,0.4668379180908203,0.0009599999757483602
83,0.08253006804147936,0.4155867099761963,0.47017461238861086,0.001019999966956675
84,0.08251692371652121,0.415336936712265,0.4685228110313416,0.0010599999222904444
85,0.08246522048232711,0.41584429144859314,0.4820364670944214,0.0009399999980814755
86,0.082428869973595,0.4164554476737976,0.48047497425079344,0.0008799999486654997
87,0.08235881900772317,0.416659951210022,0.46756027046203613,0.00107999995816499
88,0.08229710606844594,0.41693705320358276,0.4745958382987976,0.0010999999940395355
89,0.0822487257605268,0.41737258434295654,0.4674945771598816,0.0009999999310821295
90,0.08222805872809763,0.41747015714645386,0.4805365196800232,0.0010999999940395355
91,0.08218798751795667,0.41733279824256897,0.4843511356544495,0.0009599999757483602
92,0.08215313656877356,0.4174896776676178,0.47804420192718505,0.0008999999845400453
93,0.0821025494042865,0.41830846667289734,0.4850346744918823,0.0009399999980814755
94,0.0820630424834143,0.4184075891971588,0.480943839969635,0.001019999966956675
95,0.08202609338487613,0.4181164503097534,0.4790095502281189,0.0010599999222904444
96,0.08197587462510346,0.418449729681015,0.4796472317504883,0.0011199999134987593
97,0.08191921478429477,0.4193723201751709,0.47274627599716185,0.001019999966956675
98,0.08190093558939585,0.419067919254303,0.4855128248214722,0.0009599999757483602
99,0.08184936378989933,0.41938716173171997,0.4734409711074829,0.0010400000028312206
